video_id,title,title_parsed,parsed_committee,parsed_date,date_from,has_start_time,start_eastern,actual_start_utc,actual_end_utc,duration_iso,published_at
Hn2Rps6Jk6w,COMMISSION TO STUDY OFFSHORE WIND AND PORT DEVELOPMENT,NO,,,title,yes,2020-09-21 15:03:44,2020-09-21T19:03:44Z,2020-09-21T22:31:00Z,PT1H16M34S,2020-09-21T23:11:29Z
K359JGDHPiI,COMMISSION TO STUDY BARRIERS TO INCREASED DENSITY OF LAND DEVELOPMENT IN NEW HAMPSHIRE,NO,,,title,yes,2020-09-22 09:04:55,2020-09-22T13:04:55Z,2020-09-22T16:54:31Z,PT1H33M37S,2020-09-22T17:39:15Z
g2Ryv9aYc-E,COMMISSION TO ADDRESS CHILD HUNGER IN NEW HAMPSHIRE,NO,,,title,yes,2020-09-22 13:01:22,2020-09-22T17:01:22Z,2020-09-22T20:13:02Z,PT1H14M26S,2020-09-22T20:48:39Z
nYdJ1YsIseg,REMOTE MEETING OF SB 190 LEGISLATIVE STUDY COMMITTEE ON APPORTIONMENT,NO,,,title,yes,2020-09-23 09:01:03,2020-09-23T13:01:03Z,2020-09-23T15:50:35Z,PT25M38S,2020-09-23T16:23:17Z
-_clQgzw2p8,REMOTE MEETING OF HB 4 LEGISLATIVE COMMITTEE ON APPORTIONMENT,NO,,,title,yes,2020-09-23 10:01:13,2020-09-23T14:01:13Z,2020-09-23T16:50:15Z,PT21M4S,2020-09-23T17:23:05Z
gztnQdbzA8k,REMOTE MEETING OF COMMITTEE TO STUDY THE SAFETY OF RESIDENTS AND EMPLOYEES IN LTC FACILITIES,NO,,,title,yes,2020-09-24 08:02:04,2020-09-24T12:02:04Z,2020-09-24T15:33:50Z,PT1H19M41S,2020-09-24T16:10:46Z
_Y7LFj7u9TM,"REMOTE MEETING OF COMMISSION ON PRETRIAL DETENTION, PRETRIAL SCHEDULING, AND PRETRIAL SERVICES",NO,,,title,yes,2020-09-24 10:00:52,2020-09-24T14:00:52Z,2020-09-24T17:58:07Z,PT1H37M6S,2020-09-24T18:36:22Z
yW5SK3xYqw0,POLICY SUBCOMMITTEE COMMISSION ON THE ENVIRONMENTAL AND PUBLIC HEALTH IMPACTS OF PFAS,NO,,,title,yes,2020-09-24 13:02:49,2020-09-24T17:02:49Z,2020-09-24T20:57:22Z,PT1H19M4S,2020-09-24T21:36:09Z
pDymDEhVVqg,Remote Meeting of ELECTRIC VEHICLE CHARGING STATIONS INFRASTRUCTURE COMMISSION,NO,,,title,yes,2020-09-25 12:03:23,2020-09-25T16:03:23Z,2020-09-25T19:53:18Z,PT1H34M15S,2020-09-25T20:32:19Z
11uRrK53R0E,COMMITTEE TO STUDY UNPROTECTED DRINKING WATER SOURCES,NO,,,title,yes,2020-09-28 10:01:03,2020-09-28T14:01:03Z,2020-09-28T17:17:07Z,PT45M33S,2020-09-28T17:57:37Z
peepTTfE52Y,Remote Meeting of Commission to Study Barriers to Increased Density of Land Development in NH,NO,,,title,yes,2020-09-29 08:37:51,2020-09-29T12:37:51Z,2020-09-29T15:53:38Z,PT1H13M10S,2020-09-29T16:28:51Z
hhZEUGtrakU,HEALTH SUBCOMMITTEE COMMISSION ON THE ENVIRONMENTAL AND PUBLIC HEALTH IMPACTS OF PFAS,NO,,,title,yes,2020-09-29 10:03:43,2020-09-29T14:03:43Z,2020-09-29T17:34:46Z,PT1H28M36S,2020-09-29T18:14:01Z
DRWPUC_r6Xg,POLICY SUBCOMMITTEE COMMISSION ON THE ENVIRONMENTAL AND PUBLIC HEALTH IMPACTS OF PFAS,NO,,,title,yes,2020-09-30 10:02:47,2020-09-30T14:02:47Z,2020-09-30T18:37:01Z,PT1H42M16S,2020-09-30T19:18:06Z
XuPoHu4L5WU,REMOTE MEETING OF COMMITTEE TO STUDY THE SAFETY OF RESIDENTS AND EMPLOYEES IN LTC,NO,,,title,yes,2020-10-01 10:01:37,2020-10-01T14:01:37Z,2020-10-01T17:14:44Z,PT1H10S,2020-10-01T17:49:17Z
f-AFb2vR5v0,COMMUNICATION SUBCOMMITTEE OF COMMISSION ON THE ENVIRONMENTAL AND PUBLIC HEALTH IMPACTS OF PFAS,NO,,,title,yes,2020-10-02 10:05:05,2020-10-02T14:05:05Z,2020-10-02T17:55:49Z,PT1H28M5S,2020-10-02T18:37:45Z
6mVzMbPe0Zs,REMOTE MEETING OF NEW HAMPSHIRE RECOVERY MONUMENT COMMISSION,NO,,,title,yes,2020-10-05 13:00:30,2020-10-05T17:00:30Z,2020-10-05T21:05:51Z,PT1H29M36S,2020-10-05T21:44:38Z
BYJEeYomgdY,COMMISSION TO STUDY BARRIERS TO INCREASED DENSITY OF LAND DEVELOPMENT IN NEW HAMPSHIRE,NO,,,title,yes,2020-10-06 08:33:31,2020-10-06T12:33:31Z,2020-10-06T16:36:11Z,PT1H29M33S,2020-10-06T17:16:10Z
44Neu6jPyMk,REMOTE MEETING OF DATA SUBCOMMITTEE COMMISSION TO STUDY ENVIRONMENTALLY-TRIGGERED CHRONIC ILLNESS,NO,,,title,yes,2020-10-06 11:07:35,2020-10-06T15:07:35Z,2020-10-06T18:52:29Z,PT1H4M30S,2020-10-06T19:27:28Z
oKpR4ROYznk,COMMISSION TO ADDRESS CHILD HUNGER IN NEW HAMPSHIRE,NO,,,title,yes,2020-10-06 13:02:45,2020-10-06T17:02:45Z,2020-10-06T20:54:57Z,PT1H18M21S,2020-10-06T21:38:57Z
Xt0nCyk5GPE,Remote Meeting of Joint Education Committee,NO,,,title,yes,2020-10-07 09:03:47,2020-10-07T13:03:47Z,2020-10-07T19:00:49Z,PT3H47M2S,2020-10-07T20:04:42Z
U6sDh_raSUY,REMOTE MEETING OF COMMITTEE TO STUDY UNPROTECTED DRINKING WATER SOURCES,NO,,,title,yes,2020-10-08 08:01:45,2020-10-08T12:01:45Z,2020-10-08T14:30:21Z,PT22M,2020-10-08T15:02:06Z
xMjwaO05ynA,REMOTE MEETING OF COMMITTEE TO STUDY THE SAFETY OF RESIDENTS AND EMPLOYEES IN LONG-TERM CARE,NO,,,title,yes,2020-10-08 10:02:07,2020-10-08T14:02:07Z,2020-10-08T17:54:52Z,PT1H24M6S,2020-10-08T18:40:21Z
ZYm39Giygig,REMOTE MEETING OF COMMISSION TO STUDY THE INCIDENCE OF PTSD IN FIRST RESPONDERS,NO,,,title,yes,2020-10-09 10:01:52,2020-10-09T14:01:52Z,2020-10-09T17:16:35Z,PT54M20S,2020-10-09T17:49:47Z
-j35vKwcj4U,ADVISORY COUNCIL ON CAREER AND TECHNICAL EDUCATION,NO,,,title,yes,2020-10-12 09:03:14,2020-10-12T13:03:14Z,2020-10-12T17:15:40Z,PT2H2M11S,2020-10-12T18:30:00Z
-8QJL6qYbTY,Remote Meeting of Commission to Study Barriers to Increased Density of Land Development in NH,NO,,,title,yes,2020-10-13 08:33:20,2020-10-13T12:33:20Z,2020-10-13T16:35:04Z,PT1H30M46S,2020-10-14T02:09:32Z
zb4Z2KRlro8,REMOTE MEETING OF COMMITTEE TO STUDY THE SAFETY OF RESIDENTS AND EMPLOYEES IN LONG-TERM CARE,NO,,,title,yes,2020-10-15 08:01:38,2020-10-15T12:01:38Z,2020-10-15T16:14:26Z,PT1H53M56S,2020-10-16T02:05:21Z
xZyojl-SE6A,COMMISSION TO STUDY EXPANDING THE MENTAL HEALTH COURT SYSTEM IN NH,NO,,,title,yes,2020-10-15 10:02:42,2020-10-15T14:02:42Z,2020-10-15T18:23:01Z,PT1H39M6S,2020-10-16T03:50:50Z
XXityHy5Gow,COMMITTEE TO STUDY STATE AND MUNICIPAL AUTHORITY GOVERNING RECOVERY HOUSING,NO,,,title,yes,2020-10-15 13:00:32,2020-10-15T17:00:32Z,2020-10-15T19:52:24Z,PT23M36S,2020-10-16T05:28:27Z
qXaF_3efuIA,"REMOTE MEETING OF COMMISSION ON PRETRIAL DETENTION, PRETRIAL SCHEDULING, AND PRETRIAL SERVICES",NO,,,title,yes,2020-10-16 10:01:13,2020-10-16T14:01:13Z,2020-10-16T17:17:04Z,PT1H1M41S,2020-10-17T03:12:59Z
22JzMC1AvIg,NEW HAMPSHIRE TRANSPORTATION COUNCIL,NO,,,title,yes,2020-10-16 13:00:39,2020-10-16T17:00:39Z,2020-10-16T21:17:46Z,PT2H13M56S,2020-10-17T07:21:20Z
m3IAuw93gtA,Commission to Study Offshore Wind and Port Development,NO,,,title,yes,2020-10-19 15:04:14,2020-10-19T19:04:14Z,2020-10-19T23:12:52Z,PT2H11S,2020-10-20T09:13:06Z
Zb8TwOvfW0Q,COMMITTEE TO STUDY STATE AND MUNICIPAL AUTHORITY GOVERNING RECOVERY HOUSING,NO,,,title,yes,2020-10-20 13:00:33,2020-10-20T17:00:33Z,2020-10-20T21:15:39Z,PT1H45M46S,2020-10-21T06:51:45Z
InB7qXfT7Qw,COMMISSION TO STUDY BARRIERS TO INCREASED DENSITY OF LAND DEVELOPMENT IN NEW HAMPSHIRE,NO,,,title,yes,2020-10-21 08:34:42,2020-10-21T12:34:42Z,2020-10-21T16:14:33Z,PT1H28M46S,2020-10-22T02:09:44Z
NNaoLvX_VJU,COMMISSION TO ADDRESS CHILD HUNGER IN NEW HAMPSHIRE,NO,,,title,yes,2020-10-21 13:05:34,2020-10-21T17:05:34Z,2020-10-21T20:38:09Z,PT1H3M1S,2020-10-22T06:11:43Z
JnBsjGmtoQA,REMOTE MEETING OF COMMITTEE TO STUDY THE SAFETY OF RESIDENTS AND EMPLOYEES IN LONG-TERM CARE,NO,,,title,yes,2020-10-22 09:02:22,2020-10-22T13:02:22Z,2020-10-22T16:14:58Z,PT34M36S,2020-10-23T01:39:34Z
7nPz7hBicOE,COMMITTEE TO STUDY STATE AND MUNICIPAL AUTHORITY GOVERNING RECOVERY HOUSING,NO,,,title,yes,2020-10-22 12:01:24,2020-10-22T16:01:24Z,2020-10-22T19:32:46Z,PT1H7M31S,2020-10-23T05:13:28Z
Z3w9V-VtsHo,MENTAL HEALTH AND HUMAN SERVICE BUSINESS PROCESS ALIGNMENT AND INFORMATION SYSTEM INTEROPERABILITY,NO,,,title,yes,2020-10-23 09:06:19,2020-10-23T13:06:19Z,2020-10-23T15:52:41Z,PT45M16S,2020-10-24T01:54:09Z
WWhGQTDHICw,Remote Meeting of ELECTRIC VEHICLE CHARGING STATIONS INFRASTRUCTURE COMMISSION,NO,,,title,yes,2020-10-23 11:02:11,2020-10-23T15:02:11Z,2020-10-23T18:56:28Z,PT1H33M11S,2020-10-24T04:41:06Z
pIriPuXyLAc,Commission on the Status of Health Coverage Markets for Individuals and Small Employers,NO,,,title,yes,2020-10-23 13:01:28,2020-10-23T17:01:28Z,2020-10-23T20:55:40Z,PT1H55M6S,2020-10-24T07:09:21Z
D_I91raBYXQ,Remote Meeting of Coastal Marine Natural Resources and Environment Commission,NO,,,title,yes,2020-10-26 09:03:33,2020-10-26T13:03:33Z,2020-10-26T16:55:07Z,PT1H31M31S,2020-10-27T02:40:38Z
nSFPuUqsaXY,Commission to Study Barriers to Increased Density of Land Development in New Hampshire,NO,,,title,yes,2020-10-27 08:32:28,2020-10-27T12:32:28Z,2020-10-27T16:59:04Z,PT1H27M39S,2020-10-28T02:08:17Z
WL0TkNJxNlc,COMMISSION TO STUDY ENVIRONMENTALLY-TRIGGERED CHRONIC ILLNESS,NO,,,title,yes,2020-10-27 10:04:05,2020-10-27T14:04:05Z,2020-10-27T16:53:54Z,PT49M51S,2020-10-28T02:57:54Z
qqOREIReIVg,COMMISSION ON HOLOCAUST AND GENOCIDE EDUCATION,NO,,,title,yes,2020-10-27 13:00:49,2020-10-27T17:00:49Z,2020-10-27T21:17:16Z,PT2H8M21S,2020-10-28T07:22:39Z
efSB8Ti_dcM,COMMISSION TO ADDRESS CHILD HUNGER IN NEW HAMPSHIRE,NO,,,title,yes,2020-10-28 11:01:35,2020-10-28T15:01:35Z,2020-10-28T18:33:28Z,PT1H26M1S,2020-10-29T04:32:48Z
EKd2T4_kDes,COMMITTEE TO STUDY STATE AND MUNICIPAL AUTHORITY GOVERNING RECOVERY HOUSING,NO,,,title,yes,2020-10-29 13:02:42,2020-10-29T17:02:42Z,2020-10-29T20:18:43Z,PT20M16S,2020-10-30T05:25:53Z
EnBPaj6A7sE,REMOTE MEETING OF COMMISSION ON THE ENVIRONMENTAL AND PUBLIC HEALTH IMPACTS OF PFAS,NO,,,title,yes,2020-10-30 10:01:44,2020-10-30T14:01:44Z,2020-10-30T18:38:35Z,PT2H2M36S,2020-10-31T04:12:40Z
8do9YdeYLnQ,Remote Meeting of ELECTRIC VEHICLE CHARGING STATIONS INFRASTRUCTURE COMMISSION,NO,,,title,yes,2020-10-30 12:07:50,2020-10-30T16:07:50Z,2020-10-30T18:33:17Z,PT19M46S,2020-10-31T04:29:40Z
KsyKzZjknIE,REMOTE MEETING OF NEW HAMPSHIRE RECOVERY MONUMENT COMMISSION,NO,,,title,yes,2020-11-02 13:04:22,2020-11-02T18:04:22Z,2020-11-02T22:13:21Z,PT1H37M16S,2020-11-03T07:52:22Z
oM3PK5BjILo,COMMISSION TO ADDRESS CHILD HUNGER IN NEW HAMPSHIRE,NO,,,title,yes,2020-11-05 11:00:23,2020-11-05T16:00:23Z,2020-11-05T18:54:36Z,PT40M6S,2020-11-06T04:44:23Z
22VdWfpmFLY,ADVISORY COUNCIL ON CAREER AND TECHNICAL EDUCATION,NO,,,title,yes,2020-11-09 09:03:55,2020-11-09T14:03:55Z,2020-11-09T17:53:30Z,PT1H49M51S,2020-11-10T04:01:42Z
pOmP733FvMI,REMOTE MEETING OF COMMISSION ON THE ENVIRONMENTAL AND PUBLIC HEALTH IMPACTS OF PFAS,NO,,,title,yes,2020-11-13 10:00:25,2020-11-13T15:00:25Z,2020-11-13T18:28:10Z,PT1H27M21S,2020-11-14T04:32:11Z
xAk92y4PSzA,Offshore Wind Commission,NO,,,title,yes,2020-11-16 15:05:38,2020-11-16T20:05:38Z,2020-11-17T00:11:03Z,PT1H55M6S,2020-11-17T10:14:53Z
X8WoJt740jg,DATA SUBCOMMITTEE ON COMMISSION TO STUDY ENVIRONMENTALLY-TRIGGERED CHRONIC ILLNESS,NO,,,title,yes,2020-11-17 13:35:28,2020-11-17T18:35:28Z,2020-11-17T22:31:12Z,PT1H37M36S,2020-11-18T08:21:11Z
M5x-rGnd59Q,EDUCATION SUBCOMMITTEE ON COMMISSION TO STUDY ENVIRONMENTALLY-TRIGGERED CHRONIC ILLNESS,NO,,,title,yes,2020-11-17 15:34:55,2020-11-17T20:34:55Z,2020-11-17T23:51:24Z,PT58M6S,2020-11-18T09:38:18Z
BgDvGn3u40Y,Advisory Council on Pregnancy and Lactation,NO,,,title,yes,2020-11-18 09:01:47,2020-11-18T14:01:47Z,2020-11-18T16:51:14Z,PT40M31S,2020-11-19T02:45:34Z
TsQ2S-JiyTE,COMMISSION ON HOLOCAUST AND GENOCIDE EDUCATION,NO,,,title,yes,2020-11-18 15:32:26,2020-11-18T20:32:26Z,2020-11-19T00:31:07Z,PT1H44M36S,2020-11-19T10:25:36Z
pRuUnCWQgys,Remote Meeting of Oversight Commission on Children’s Services,NO,,,title,yes,2020-11-20 09:00:29,2020-11-20T14:00:29Z,2020-11-20T17:51:02Z,PT1H34M16S,2020-11-21T03:40:16Z
V9LrI7_1F_k,NEW HAMPSHIRE TRANSPORTATION COUNCIL,NO,,,title,yes,2020-11-20 13:01:23,2020-11-20T18:01:23Z,2020-11-20T22:11:16Z,PT2H3M16S,2020-11-21T08:15:09Z
y9K3I9Sg-48,Coastal Marine Natural Resources and Environment Commission,NO,,,title,yes,2020-11-23 09:02:24,2020-11-23T14:02:24Z,2020-11-23T21:11:07Z,PT58M36S,2020-11-24T03:08:20Z
clvoGzLYu2s,COMMISSION TO ADDRESS CHILD HUNGER IN NEW HAMPSHIRE,NO,,,title,yes,2020-11-30 11:02:59,2020-11-30T16:02:59Z,2020-11-30T22:51:57Z,PT31M21S,2020-12-01T04:37:25Z
qhkN0r48Ibk,DATA SUBCOMMITTEE ON COMMISSION TO STUDY ENVIRONMENTALLY-TRIGGERED CHRONIC ILLNESS,NO,,,title,yes,2020-11-30 14:04:34,2020-11-30T19:04:34Z,2020-12-01T02:31:38Z,PT1H15M41S,2020-12-01T08:27:11Z
WmNt4holgPk,REMOTE MEETING OF NEW HAMPSHIRE RECOVERY MONUMENT COMMISSION,NO,,,title,yes,2020-12-07 13:05:58,2020-12-07T18:05:58Z,2020-12-08T01:31:24Z,PT1H13M46S,2020-12-08T07:25:30Z
ZDd8pCRJ-2M,COMMISSION TO STUDY ENVIRONMENTALLY-TRIGGERED CHRONIC ILLNESS,NO,,,title,yes,2020-12-08 10:05:49,2020-12-08T15:05:49Z,2020-12-08T22:51:19Z,PT1H28M36S,2020-12-09T04:41:00Z
jW_d7zq5Djo,Telemedicine Commission,NO,,,title,yes,2020-12-08 13:02:04,2020-12-08T18:02:04Z,2020-12-09T01:50:55Z,PT1H39M11S,2020-12-09T07:48:16Z
lYuQukwUH_A,NEW HAMPSHIRE PRESCRIPTION DRUG AFFORDABILITY BOARD,NO,,,title,yes,2020-12-08 15:08:07,2020-12-08T20:08:07Z,2020-12-09T02:31:23Z,PT11M16S,2020-12-09T08:20:33Z
fY1eRC-BmMg,COMMISSION ON THE ENVIRONMENTAL AND PUBLIC HEALTH IMPACTS OF PFAS,NO,,,title,yes,2020-12-11 10:01:19,2020-12-11T15:01:19Z,2020-12-11T23:31:16Z,PT2H14M21S,2020-12-12T05:22:50Z
-xixg7Yt5kU,ADVISORY COUNCIL ON CAREER AND TECHNICAL EDUCATION,NO,,,title,yes,2020-12-14 09:03:24,2020-12-14T14:03:24Z,2020-12-14T22:11:06Z,PT1H58M56S,2020-12-15T04:12:14Z
7EiZ2HU8kbw,Senate Ways and Means,NO,,,title,yes,2020-12-16 13:02:33,2020-12-16T18:02:33Z,2020-12-17T01:31:11Z,PT1H18M16S,2020-12-17T07:25:21Z
LtjFz_M1YDk,My COMMISSION ON HOLOCAUST AND GENOCIDE EDUCATION,NO,,,title,yes,2020-12-16 15:01:40,2020-12-16T20:01:40Z,2020-12-17T04:11:30Z,PT1H56M11S,2020-12-17T10:05:40Z
7LIekZdtjx8,Senate Finance Remote Meeting 12/17,NO,,,title,yes,2020-12-17 11:01:14,2020-12-17T16:01:14Z,2020-12-17T22:50:47Z,PT43M57S,2020-12-18T04:51:49Z
XGoZrFHLrw4,Finance Remote Meeting 12/17 (Afternoon),NO,,,title,yes,2020-12-17 13:02:12,2020-12-17T18:02:12Z,2020-12-18T00:51:00Z,PT31M31S,2020-12-18T06:35:13Z
F-mS4RAmvU0,Senate Rules and Enrolled Bills,NO,,,title,yes,2020-12-21 09:02:48,2020-12-21T14:02:48Z,2020-12-21T14:36:01Z,PT33M6S,2020-12-22T02:38:42Z
03ospLF5m2s,Offshore Wind Commission,NO,,,title,yes,2020-12-21 15:03:47,2020-12-21T20:03:47Z,2020-12-21T22:08:02Z,PT2H4M6S,2020-12-22T10:18:55Z
OrFH91qes8E,Rules and Enrolled Bills,NO,,,title,yes,2021-01-05 09:04:17,2021-01-05T14:04:17Z,2021-01-05T14:29:39Z,PT25M16S,2021-01-06T02:32:03Z
