video_id,title,title_parsed,parsed_committee,parsed_date,date_from,has_start_time,start_eastern,actual_start_utc,actual_end_utc,duration_iso,published_at
tUzer9xXtd4,Senate Executive Departments and Administration (04/05/23),yes,Executive Departments and Administration,2023-04-05,title,yes,2023-04-05 08:59:31,2023-04-05T12:59:31Z,2023-04-05T15:55:42Z,PT2H56M16S,2023-04-06T04:33:31Z
yYaHflb7PjI,Senate Judiciary (04/06/23),yes,Judiciary,2023-04-06,title,yes,2023-04-06 12:59:12,2023-04-06T16:59:12Z,2023-04-06T22:47:20Z,PT5H47M47S,2023-04-06T23:36:43Z
zhiBo8PEQes,Senate Executive Departments and Administration (04/06/23),yes,Executive Departments and Administration,2023-04-06,title,yes,2023-04-06 09:59:22,2023-04-06T13:59:22Z,2023-04-06T15:48:02Z,PT1H48M36S,2023-04-07T04:00:32Z
MnVX4iUndow,Senate Finance (04/10/23),yes,Finance,2023-04-10,title,yes,2023-04-10 12:59:26,2023-04-10T16:59:26Z,2023-04-10T20:16:01Z,PT3H16M7S,2023-04-11T08:40:09Z
KshfnyTNtBc,Senate Transportation (04/11/23),yes,Transportation,2023-04-11,title,yes,2023-04-11 12:59:21,2023-04-11T16:59:21Z,2023-04-11T17:07:53Z,PT8M41S,2023-04-11T17:11:03Z
q61uRIurYA4,Senate Election Law and Municipal Affairs (04/11/23),yes,Election Law and Municipal Affairs,2023-04-11,title,yes,2023-04-11 08:56:12,2023-04-11T12:56:12Z,2023-04-11T14:25:15Z,PT1H29M6S,2023-04-12T02:34:16Z
Eaz8BO915-4,Senate Commerce (04/11/23),yes,Commerce,2023-04-11,title,yes,2023-04-11 08:59:01,2023-04-11T12:59:01Z,2023-04-11T14:47:18Z,PT1H48M25S,2023-04-12T03:18:38Z
ViijzbcetzU,Senate Education (04/11/23),yes,Education,2023-04-11,title,yes,2023-04-11 08:59:02,2023-04-11T12:59:02Z,2023-04-11T15:49:42Z,PT2H50M51S,2023-04-12T04:26:05Z
3xcJxbJxQTQ,Senate Energy and Natural Resources (04/11/23),yes,Energy and Natural Resources,2023-04-11,title,yes,2023-04-11 08:58:59,2023-04-11T12:58:59Z,2023-04-11T15:51:03Z,PT2H52M16S,2023-04-12T04:40:36Z
M3swUoFXB_k,Senate Finance (04/11/23),yes,Finance,2023-04-11,title,yes,2023-04-11 12:59:21,2023-04-11T16:59:21Z,2023-04-11T19:06:04Z,PT2H6M51S,2023-04-12T07:23:15Z
-5oIbxPxLTc,Senate Judiciary (04/11/23),yes,Judiciary,2023-04-11,title,yes,2023-04-11 12:59:26,2023-04-11T16:59:26Z,2023-04-11T20:04:35Z,PT3H5M5S,2023-04-12T08:26:03Z
TiYqp5uK6ig,Senate Ways and Means (04/12/23),yes,Ways and Means,2023-04-12,title,yes,2023-04-12 08:58:07,2023-04-12T12:58:07Z,2023-04-12T13:49:53Z,PT51M46S,2023-04-13T02:06:38Z
6-8uLcvOGbs,Senate Health and Human Services (04/12/23),yes,Health and Human Services,2023-04-12,title,yes,2023-04-12 08:59:01,2023-04-12T12:59:01Z,2023-04-12T14:39:47Z,PT1H40M51S,2023-04-13T02:56:58Z
sqMfRbuXxYo,Senate Executive Departments and Administration (04/12/23),yes,Executive Departments and Administration,2023-04-12,title,yes,2023-04-12 08:59:16,2023-04-12T12:59:16Z,2023-04-12T15:43:58Z,PT2H44M51S,2023-04-13T04:09:39Z
yK2aFi0xY3o,Senate Session (04/13/2023),yes,Session,2023-04-13,title,yes,2023-04-13 09:59:46,2023-04-13T13:59:46Z,2023-04-13T19:03:41Z,PT5H3M42S,2023-04-13T19:47:21Z
Fz0tRmBci2U,Senate Finance (04/17/23),yes,Finance,2023-04-17,title,yes,2023-04-17 12:59:07,2023-04-17T16:59:07Z,2023-04-17T20:03:15Z,PT3H4M20S,2023-04-18T08:28:59Z
Fdi6jrtl1Vs,Senate Energy and Natural Resources (04/18/23),yes,Energy and Natural Resources,2023-04-18,title,yes,2023-04-18 08:59:28,2023-04-18T12:59:28Z,2023-04-18T14:03:36Z,PT1H4M20S,2023-04-19T02:10:03Z
DlpLmcIGqN4,Senate Commerce (04/18/23),yes,Commerce,2023-04-18,title,yes,2023-04-18 08:55:27,2023-04-18T12:55:27Z,2023-04-18T14:20:37Z,PT1H25M20S,2023-04-19T02:27:37Z
TWWuyNFsgaw,Senate Election Law and Municipal Affairs (04/18/23),yes,Election Law and Municipal Affairs,2023-04-18,title,yes,2023-04-18 10:28:12,2023-04-18T14:28:12Z,2023-04-18T15:25:02Z,PT56M51S,2023-04-19T03:29:17Z
bcr6eyL692E,Senate Education (04/18/23),yes,Education,2023-04-18,title,yes,2023-04-18 08:55:26,2023-04-18T12:55:26Z,2023-04-18T15:49:25Z,PT2H54M6S,2023-04-19T04:07:42Z
T734tHU6BD0,Senate Judiciary (04/18/23),yes,Judiciary,2023-04-18,title,yes,2023-04-18 12:59:37,2023-04-18T16:59:37Z,2023-04-18T17:54:03Z,PT54M36S,2023-04-19T06:07:12Z
IIGg8-FY3QA,Senate Finance (04/18/23),yes,Finance,2023-04-18,title,yes,2023-04-18 12:59:46,2023-04-18T16:59:46Z,2023-04-18T19:38:36Z,PT2H38M56S,2023-04-19T07:55:15Z
lpphPGQPIjE,Senate Ways and Means (04/19/23),yes,Ways and Means,2023-04-19,title,yes,2023-04-19 09:00:06,2023-04-19T13:00:06Z,2023-04-19T14:55:02Z,PT1H55M6S,2023-04-20T03:17:26Z
lM2YDvexiUM,Senate Executive Departments and Administration (04/19/23),yes,Executive Departments and Administration,2023-04-19,title,yes,2023-04-19 08:59:12,2023-04-19T12:59:12Z,2023-04-19T15:29:21Z,PT2H30M21S,2023-04-20T03:43:47Z
lubWJCCf6ks,Senate Judiciary (04/20/23),yes,Judiciary,2023-04-20,title,yes,2023-04-20 12:59:12,2023-04-20T16:59:12Z,2023-04-20T22:33:43Z,PT5H34M27S,2023-04-20T23:08:47Z
tgu6XZxpXD8,Senate Ways and Means (04/20/23),yes,Ways and Means,2023-04-20,title,yes,2023-04-20 08:59:17,2023-04-20T12:59:17Z,2023-04-20T16:01:32Z,PT3H2M15S,2023-04-21T04:44:21Z
cYIPGfBRnq8,Senate Finance (04/20/23),yes,Finance,2023-04-20,title,yes,2023-04-20 12:59:12,2023-04-20T16:59:12Z,2023-04-20T20:11:41Z,PT3H12M36S,2023-04-21T08:35:25Z
Foz1U1ZACgw,Senate Finance (04/21/23),yes,Finance,2023-04-21,title,yes,2023-04-21 13:29:16,2023-04-21T17:29:16Z,2023-04-21T20:36:14Z,PT3H7M6S,2023-04-22T09:00:12Z
TS06QUcHBiA,Senate Finance (04/24/23),yes,Finance,2023-04-24,title,yes,2023-04-24 12:59:16,2023-04-24T16:59:16Z,2023-04-24T19:59:03Z,PT2H59M56S,2023-04-25T08:18:42Z
eoxLDcUwYb8,Senate Energy and Natural Resources (04/25/23),yes,Energy and Natural Resources,2023-04-25,title,yes,2023-04-25 08:59:11,2023-04-25T12:59:11Z,2023-04-25T14:39:05Z,PT1H40M6S,2023-04-26T02:54:42Z
4R596pPrzBo,Senate Education (04/25/23),yes,Education,2023-04-25,title,yes,2023-04-25 08:59:16,2023-04-25T12:59:16Z,2023-04-25T15:44:29Z,PT2H45M21S,2023-04-26T04:17:57Z
5PzkBmVPtfA,Senate Judiciary (04/25/23),yes,Judiciary,2023-04-25,title,yes,2023-04-25 12:59:07,2023-04-25T16:59:07Z,2023-04-25T19:13:56Z,PT2H14M56S,2023-04-26T07:48:19Z
-mAyP5oOHzM,Senate Finance (04/25/23),yes,Finance,2023-04-25,title,yes,2023-04-25 12:59:06,2023-04-25T16:59:06Z,2023-04-25T19:30:41Z,PT2H31M41S,2023-04-26T07:49:03Z
69D5BR08EBs,Senate Health and Human Services (04/26/23),yes,Health and Human Services,2023-04-26,title,yes,2023-04-26 09:57:22,2023-04-26T13:57:22Z,2023-04-26T14:44:40Z,PT47M31S,2023-04-27T02:48:58Z
bD_0Xo9Dim0,Senate Executive Departments and Administration (04/26/23),yes,Executive Departments and Administration,2023-04-26,title,yes,2023-04-26 08:59:06,2023-04-26T12:59:06Z,2023-04-26T15:13:42Z,PT2H14M46S,2023-04-27T03:33:37Z
zFQHTv5_A8I,Senate Finance (04/26/23),yes,Finance,2023-04-26,title,yes,2023-04-26 13:59:07,2023-04-26T17:59:07Z,2023-04-26T18:43:13Z,PT44M11S,2023-04-27T06:48:00Z
0i3opzqcbBQ,Senate Capital Budget (04/27/23),yes,Capital Budget,2023-04-27,title,yes,2023-04-27 08:57:12,2023-04-27T12:57:12Z,2023-04-27T18:27:43Z,PT5H30M40S,2023-04-27T19:18:54Z
oapwYj_NmOE,Senate Judiciary (04/27/23),yes,Judiciary,2023-04-27,title,yes,2023-04-27 12:59:17,2023-04-27T16:59:17Z,2023-04-27T19:05:59Z,PT2H6M50S,2023-04-28T07:19:32Z
8hrh3neq6Sc,Senate Finance (05/02/23),yes,Finance,2023-05-02,title,yes,2023-05-02 12:59:07,2023-05-02T16:59:07Z,2023-05-02T23:04:18Z,PT6H5M21S,2023-05-03T00:07:59Z
8AAG24udjPM,Senate Rules and Enrolled Bills (05/02/23),yes,Rules and Enrolled Bills,2023-05-02,title,yes,2023-05-02 09:29:08,2023-05-02T13:29:08Z,2023-05-02T13:47:43Z,PT18M41S,2023-05-03T01:50:41Z
EGBpx0-n1Gc,Senate Election Law and Municipal Affairs (05/02/23),yes,Election Law and Municipal Affairs,2023-05-02,title,yes,2023-05-02 10:29:56,2023-05-02T14:29:56Z,2023-05-02T15:31:01Z,PT1H1M11S,2023-05-03T03:44:02Z
O3krWAjXB9Y,Senate Judiciary (05/02/23),yes,Judiciary,2023-05-02,title,yes,2023-05-02 12:57:13,2023-05-02T16:57:13Z,2023-05-02T18:41:42Z,PT1H44M40S,2023-05-03T07:03:41Z
agbcNGrmqig,Senate Ways and Means (05/03/23),yes,Ways and Means,2023-05-03,title,yes,2023-05-03 08:58:52,2023-05-03T12:58:52Z,2023-05-03T15:48:47Z,PT2H50M6S,2023-05-04T04:08:13Z
ZRfmctC6K9A,Senate Finance (05/03/23),yes,Finance,2023-05-03,title,yes,2023-05-03 12:59:52,2023-05-03T16:59:52Z,2023-05-03T17:43:07Z,PT43M26S,2023-05-04T05:46:40Z
TDmkuOSMYWs,Senate Capital Budget (05/04/23),yes,Capital Budget,2023-05-04,title,yes,2023-05-04 09:00:07,2023-05-04T13:00:07Z,2023-05-04T17:39:35Z,PT4H38M51S,2023-05-04T18:17:02Z
5xPrmsNTSBw,Senate Finance (05/08/23),yes,Finance,2023-05-08,title,yes,2023-05-08 12:59:07,2023-05-08T16:59:07Z,2023-05-08T19:59:52Z,PT3H56S,2023-05-09T08:46:03Z
QdE3YaLiLpg,Senate Transportation (05/09/23),yes,Transportation,2023-05-09,title,yes,2023-05-09 12:59:22,2023-05-09T16:59:22Z,2023-05-09T17:08:23Z,PT9M10S,2023-05-09T17:13:32Z
AcTsQ2n_-so,Senate Education (05/09/23),yes,Education,2023-05-09,title,yes,2023-05-09 09:59:12,2023-05-09T13:59:12Z,2023-05-09T14:17:30Z,PT18M30S,2023-05-10T02:20:17Z
LC0AO1EAAo4,Senate Energy and Natural Resources (05/09/23),yes,Energy and Natural Resources,2023-05-09,title,yes,2023-05-09 08:59:06,2023-05-09T12:59:06Z,2023-05-09T16:03:53Z,PT3H4M56S,2023-05-10T04:51:39Z
B1Anajmai4I,Senate Judiciary (05/09/23),yes,Judiciary,2023-05-09,title,yes,2023-05-09 12:59:42,2023-05-09T16:59:42Z,2023-05-09T18:05:02Z,PT1H5M26S,2023-05-10T06:14:30Z
XKK3bFLWfdw,Senate Finance (05/09/23),yes,Finance,2023-05-09,title,yes,2023-05-09 12:59:22,2023-05-09T16:59:22Z,2023-05-09T18:08:18Z,PT1H9M1S,2023-05-10T06:20:21Z
yGqDNmcb6Is,Senate Health and Human Services (05/10/23),yes,Health and Human Services,2023-05-10,title,yes,2023-05-10 09:59:16,2023-05-10T13:59:16Z,2023-05-10T14:16:49Z,PT17M40S,2023-05-11T02:19:08Z
0KObTafaKyk,Senate Ways and Means (05/10/23),yes,Ways and Means,2023-05-10,title,yes,2023-05-10 08:59:02,2023-05-10T12:59:02Z,2023-05-10T14:32:56Z,PT1H33M53S,2023-05-11T02:47:20Z
zqYEkuqW3MM,Senate Executive Departments and Administration (05/10/23),yes,Executive Departments and Administration,2023-05-10,title,yes,2023-05-10 08:59:11,2023-05-10T12:59:11Z,2023-05-10T15:53:51Z,PT2H54M45S,2023-05-11T04:08:12Z
xmT9FsbVGqw,Senate Session (05/11/2023),yes,Session,2023-05-11,title,yes,2023-05-11 09:59:11,2023-05-11T13:59:11Z,2023-05-11T20:40:10Z,PT6H40M49S,2023-05-11T22:00:03Z
AmtqSP4G_u0,Senate Finance (05/12/23),yes,Finance,2023-05-12,title,yes,2023-05-12 10:00:32,2023-05-12T14:00:32Z,2023-05-12T16:12:29Z,PT2H12M6S,2023-05-13T04:22:20Z
1X0AVRMTUv4,Senate Finance (05/15/23),yes,Finance,2023-05-15,title,yes,2023-05-15 12:59:11,2023-05-15T16:59:11Z,2023-05-15T20:39:11Z,PT3H40M6S,2023-05-16T09:04:44Z
ghSHOexl-WA,Senate Energy and Natural Resources (05/16/23),yes,Energy and Natural Resources,2023-05-16,title,yes,2023-05-16 08:59:21,2023-05-16T12:59:21Z,2023-05-16T14:18:26Z,PT1H19M16S,2023-05-17T02:30:19Z
32CjmOB47ms,Senate Commerce (05/16/23),yes,Commerce,2023-05-16,title,yes,2023-05-16 11:28:38,2023-05-16T15:28:38Z,2023-05-16T16:02:24Z,PT33M56S,2023-05-17T04:07:30Z
eJxMxd_jMFg,Senate Judiciary (05/16/23),yes,Judiciary,2023-05-16,title,yes,2023-05-16 12:56:12,2023-05-16T16:56:12Z,2023-05-16T17:10:16Z,PT14M6S,2023-05-17T05:11:50Z
lIu4VH90VoU,Senate Finance (05/16/23),yes,Finance,2023-05-16,title,yes,2023-05-16 12:59:17,2023-05-16T16:59:17Z,2023-05-16T20:50:40Z,PT3H51M16S,2023-05-17T09:33:13Z
JL9J9ypcW-M,Senate Ways and Means (05/17/23),yes,Ways and Means,2023-05-17,title,yes,2023-05-17 09:29:03,2023-05-17T13:29:03Z,2023-05-17T13:38:07Z,PT9M16S,2023-05-17T13:40:04Z
aXuwa4ZLpG8,Senate Rules and Enrolled Bills (05/17/23),yes,Rules and Enrolled Bills,2023-05-17,title,yes,2023-05-17 11:29:11,2023-05-17T15:29:11Z,2023-05-17T15:35:50Z,PT6M45S,2023-05-17T15:37:45Z
V4iW5ifkpfY,Senate Executive Departments and Administration (05/17/23),yes,Executive Departments and Administration,2023-05-17,title,yes,2023-05-17 08:59:12,2023-05-17T12:59:12Z,2023-05-17T14:51:44Z,PT1H52M37S,2023-05-18T03:07:31Z
58uAbsijj4o,Senate Session (05/18/2023),yes,Session,2023-05-18,title,yes,2023-05-18 09:59:37,2023-05-18T13:59:37Z,2023-05-18T18:38:56Z,PT4H39M31S,2023-05-18T19:03:35Z
WEKCwWfmCRc,Senate Finance (05/19/23),yes,Finance,2023-05-19,title,yes,2023-05-19 12:59:31,2023-05-19T16:59:31Z,2023-05-19T20:07:38Z,PT3H8M16S,2023-05-20T08:55:53Z
3X40EzL35bY,Senate Finance (05/22/23),yes,Finance,2023-05-22,title,yes,2023-05-22 12:59:06,2023-05-22T16:59:06Z,2023-05-22T19:23:13Z,PT2H24M16S,2023-05-23T07:42:22Z
9JtePxS10sc,Senate Energy and Natural Resources (05/23/23),yes,Energy and Natural Resources,2023-05-23,title,yes,2023-05-23 08:59:16,2023-05-23T12:59:16Z,2023-05-23T14:06:00Z,PT1H6M51S,2023-05-24T02:37:33Z
hvBXrSF0p7s,Senate Finance (05/23/23),yes,Finance,2023-05-23,title,yes,2023-05-23 13:59:28,2023-05-23T17:59:28Z,2023-05-23T19:27:30Z,PT1H28M9S,2023-05-24T07:34:03Z
qiGOq1uVIak,Senate Finance (05/25/23),yes,Finance,2023-05-25,title,yes,2023-05-25 12:59:21,2023-05-25T16:59:21Z,2023-05-25T17:51:26Z,PT52M11S,2023-05-26T06:09:50Z
CvAQ5DWbfrw,Senate Finance (05/26/23),yes,Finance,2023-05-26,title,yes,2023-05-26 10:59:17,2023-05-26T14:59:17Z,2023-05-26T17:14:14Z,PT2H15M1S,2023-05-27T05:50:57Z
SW2rb0Gk6og,Senate Judiciary (05/30/23),yes,Judiciary,2023-05-30,title,yes,2023-05-30 13:28:37,2023-05-30T17:28:37Z,2023-05-30T17:52:01Z,PT23M36S,2023-05-31T06:11:37Z
AkPgbn4OMDc,Senate Finance (05/30/23),yes,Finance,2023-05-30,title,yes,2023-05-30 09:59:11,2023-05-30T13:59:11Z,2023-05-30T17:47:24Z,PT3H48M21S,2023-05-31T07:40:18Z
fp26I8tCNvU,Senate Executive Departments and Administration (05/31/23),yes,Executive Departments and Administration,2023-05-31,title,yes,2023-05-31 09:59:16,2023-05-31T13:59:16Z,2023-05-31T14:10:19Z,PT11M16S,2023-06-01T02:14:12Z
5ENvXTfi2tg,Senate Session (06/01/2023),yes,Session,2023-06-01,title,yes,2023-06-01 09:55:51,2023-06-01T13:55:51Z,2023-06-01T15:47:47Z,PT1H51M40S,2023-06-02T04:27:41Z
6KIi26Fn54M,Senate Finance (06/01/23),yes,Finance,2023-06-01,title,yes,2023-06-01 12:58:43,2023-06-01T16:58:43Z,2023-06-01T17:32:11Z,PT33M41S,2023-06-02T05:45:42Z
NrNAUhzou24,Senate Finance (06/06/23),yes,Finance,2023-06-06,title,yes,2023-06-06 09:59:16,2023-06-06T13:59:16Z,2023-06-06T14:41:57Z,PT42M51S,2023-06-07T02:55:17Z
PyESfvd5n3o,Senate Finance Committee Budget Briefing (06/06/2023),yes,Finance Committee Budget Briefing,2023-06-06,title,yes,2023-06-06 13:59:12,2023-06-06T17:59:12Z,2023-06-06T19:17:51Z,PT1H18M51S,2023-06-07T07:36:16Z
I0QfGFV4kws,Senate Session (06/07/2023),yes,Session,2023-06-07,title,yes,2023-06-07 10:03:06,2023-06-07T14:03:06Z,2023-06-07T22:21:23Z,PT8H18M15S,2023-06-08T02:18:40Z
jzwpssKq_F8,Senate Session (06/08/2023),yes,Session,2023-06-08,title,yes,2023-06-08 11:59:07,2023-06-08T15:59:07Z,2023-06-08T18:31:17Z,PT2H32M21S,2023-06-09T07:26:59Z
uxyXqPh3LL8,Senate Session (06/15/2023),yes,Session,2023-06-15,title,yes,2023-06-15 12:59:11,2023-06-15T16:59:11Z,2023-06-15T18:57:29Z,PT1H58M26S,2023-06-16T07:51:54Z
GhG3aqGfMWE,Committee of Conference - SH 103 (06/19/2023),yes,Committee of Conference - SH 103,2023-06-19,title,yes,2023-06-19 13:58:33,2023-06-19T17:58:33Z,2023-06-19T18:03:44Z,PT5M20S,2023-06-20T06:04:59Z
7jz8geS56HY,Committee of Conference - SH 100 (06/20/2023),yes,Committee of Conference - SH 100,2023-06-20,title,yes,2023-06-20 08:57:42,2023-06-20T12:57:42Z,2023-06-20T17:12:58Z,PT4H15M26S,2023-06-20T18:30:35Z
4A3kKhzxZQw,Committee of Conference - SH 103 (06/20/2023),yes,Committee of Conference - SH 103,2023-06-20,title,yes,2023-06-20 08:59:12,2023-06-20T12:59:12Z,2023-06-20T18:30:17Z,PT5H31M1S,2023-06-20T21:02:43Z
yRICS0PFGx4,Committee of Conference - SH 100 (06/21/2023),yes,Committee of Conference - SH 100,2023-06-21,title,yes,2023-06-21 12:58:27,2023-06-21T16:58:27Z,2023-06-21T17:35:58Z,PT37M40S,2023-06-22T05:53:20Z
IUoLIO-nNZI,Senate Session (06/29/2023),yes,Session,2023-06-29,title,yes,2023-06-29 09:59:06,2023-06-29T13:59:06Z,2023-06-29T16:31:10Z,PT2H32M16S,2023-06-30T04:43:02Z
VCthSs3s1mQ,Senate Election Law and Municipal Affairs (09/26/23),yes,Election Law and Municipal Affairs,2023-09-26,title,yes,2023-09-26 09:58:42,2023-09-26T13:58:42Z,2023-09-26T14:55:50Z,PT57M20S,2023-09-27T03:10:59Z
nCZtaxufP0c,Senate Education (10/25/23),yes,Education,2023-10-25,title,yes,2023-10-25 08:57:17,2023-10-25T12:57:17Z,2023-10-25T13:35:05Z,PT38M1S,2023-10-26T01:51:21Z
1oKM2TFnKaU,Senate Finance (10/26/23),yes,Finance,2023-10-26,title,yes,2023-10-26 07:59:21,2023-10-26T11:59:21Z,2023-10-26T12:06:46Z,PT7M31S,2023-10-26T12:12:33Z
7s3YnJH-Tm8,Senate Session (10/26/2023),yes,Session,2023-10-26,title,yes,2023-10-26 09:59:12,2023-10-26T13:59:12Z,2023-10-26T16:49:20Z,PT2H50M21S,2023-10-27T05:06:10Z
sBIDByJEk0I,Senate Election Law and Municipal Affairs (10/31/23),yes,Election Law and Municipal Affairs,2023-10-31,title,yes,2023-10-31 09:59:08,2023-10-31T13:59:08Z,2023-10-31T14:51:21Z,PT52M26S,2023-11-01T02:56:58Z
0Be1RH5oPzQ,Senate Transportation (11/1/23),yes,Transportation,2023-11-01,title,yes,2023-11-01 12:59:06,2023-11-01T16:59:06Z,2023-11-01T17:10:39Z,PT11M46S,2023-11-02T05:13:31Z
Re5-SX1-rbw,Senate Health and Human Services (11/06/23),yes,Health and Human Services,2023-11-06,title,yes,2023-11-06 10:59:11,2023-11-06T15:59:11Z,2023-11-06T16:47:23Z,PT48M,2023-11-07T05:02:19Z
Y15TsO5a0C8,Senate Election Law and Municipal Affairs (11/07/23),yes,Election Law and Municipal Affairs,2023-11-07,title,yes,2023-11-07 09:59:12,2023-11-07T14:59:12Z,2023-11-07T15:07:06Z,PT8M6S,2023-11-08T03:07:57Z
8kvj5ZYYwmU,Senate Energy and Natural Resource (11/15/23),yes,Energy and Natural Resource,2023-11-15,title,yes,2023-11-15 08:59:12,2023-11-15T13:59:12Z,2023-11-15T14:13:18Z,PT14M16S,2023-11-16T02:14:29Z
HEfd751jBSg,Senate Education (11/27/23),yes,Education,2023-11-27,title,yes,2023-11-27 09:57:32,2023-11-27T14:57:32Z,2023-11-27T15:17:35Z,PT20M1S,2023-11-28T03:19:50Z
4wzo6DVJaFY,Senate Executive Departments and Administration (12/05/23),yes,Executive Departments and Administration,2023-12-05,title,yes,2023-12-05 09:58:56,2023-12-05T14:58:56Z,2023-12-05T15:52:21Z,PT53M30S,2023-12-06T04:39:22Z
DNNWMaRgy74,Senate Commerce (12/12/23),yes,Commerce,2023-12-12,title,yes,2023-12-12 09:59:06,2023-12-12T14:59:06Z,2023-12-12T15:47:54Z,PT49M1S,2023-12-13T04:07:31Z
uMSUmDlteQo,Senate Judiciary (12/12/23),yes,Judiciary,2023-12-12,title,yes,2023-12-12 12:59:11,2023-12-12T17:59:11Z,2023-12-12T18:55:23Z,PT56M21S,2023-12-13T07:26:23Z
foiXo3h-MpY,Senate Session (01/03/24),yes,Session,2024-01-03,title,yes,2024-01-03 09:30:02,2024-01-03T14:30:02Z,2024-01-03T17:30:04Z,PT3H6S,2024-01-04T06:18:26Z
J0Woie0HQrA,Senate Ways and Means (01/03/24),yes,Ways and Means,2024-01-03,title,yes,2024-01-03 12:58:18,2024-01-03T17:58:18Z,2024-01-03T19:05:08Z,PT1H6M56S,2024-01-04T07:22:48Z
N6TmXkF4Gt4,Senate Executive Departments and Administration (01/03/24),yes,Executive Departments and Administration,2024-01-03,title,yes,2024-01-03 12:59:07,2024-01-03T17:59:07Z,2024-01-03T19:39:29Z,PT1H40M31S,2024-01-04T08:04:48Z
ZX6sf_zsFMQ,Senate Health and Human Services (01/03/24),yes,Health and Human Services,2024-01-03,title,yes,2024-01-03 12:59:06,2024-01-03T17:59:06Z,2024-01-03T21:42:48Z,PT3H43M51S,2024-01-04T11:02:12Z
60XSKUgZccw,Senate Judiciary (01/04/2024),yes,Judiciary,2024-01-04,title,yes,2024-01-04 12:58:22,2024-01-04T17:58:22Z,2024-01-04T22:44:33Z,PT4H46M16S,2024-01-04T23:00:01Z
JsvGLy-B0gk,Senate Energy and Natural Resources (01/04/2024),yes,Energy and Natural Resources,2024-01-04,title,yes,2024-01-04 08:59:12,2024-01-04T13:59:12Z,2024-01-04T16:58:54Z,PT2H59M56S,2024-01-05T05:50:02Z
uKF6ReWf1qk,Senate Commerce (01/04/2024),yes,Commerce,2024-01-04,title,yes,2024-01-04 08:58:26,2024-01-04T13:58:26Z,2024-01-04T17:07:59Z,PT3H9M36S,2024-01-05T06:27:31Z
YEKpgho2aU8,Senate Education (01/04/2024),yes,Education,2024-01-04,title,yes,2024-01-04 08:59:12,2024-01-04T13:59:12Z,2024-01-04T17:18:26Z,PT3H19M26S,2024-01-05T07:50:42Z
KJauyuJ04pA,Senate Transportation (01/04/2024),yes,Transportation,2024-01-04,title,yes,2024-01-04 12:59:12,2024-01-04T17:59:12Z,2024-01-04T19:47:02Z,PT1H48M1S,2024-01-05T08:16:53Z
2fvQkbzAfG0,Senate Finance (01/04/2024),yes,Finance,2024-01-04,title,yes,2024-01-04 12:59:07,2024-01-04T17:59:07Z,2024-01-04T20:00:51Z,PT2H1M56S,2024-01-05T09:44:10Z
tIZvw2AgdAA,Senate Judiciary (01/09/2024),yes,Judiciary,2024-01-09,title,yes,2024-01-09 12:58:47,2024-01-09T17:58:47Z,2024-01-09T22:15:28Z,PT4H16M42S,2024-01-09T22:25:32Z
9Rnx1Epuur4,Senate Election Law and Municipal Affairs (01/09/2024),yes,Election Law and Municipal Affairs,2024-01-09,title,yes,2024-01-09 09:00:13,2024-01-09T14:00:13Z,2024-01-09T14:44:56Z,PT44M26S,2024-01-10T02:49:49Z
UVeVNiA11DY,Senate Energy and Natural Resources (01/09/2024),yes,Energy and Natural Resources,2024-01-09,title,yes,2024-01-09 08:59:32,2024-01-09T13:59:32Z,2024-01-09T15:51:18Z,PT1H51M51S,2024-01-10T04:11:37Z
86FeXIDDszA,Senate Commerce (01/09/2024),yes,Commerce,2024-01-09,title,yes,2024-01-09 08:59:41,2024-01-09T13:59:41Z,2024-01-09T15:37:08Z,PT1H37M35S,2024-01-10T04:44:28Z
JtfuRGGGGtU,Senate Education (01/09/2024),yes,Education,2024-01-09,title,yes,2024-01-09 08:59:26,2024-01-09T13:59:26Z,2024-01-09T16:14:47Z,PT2H15M26S,2024-01-10T05:11:29Z
5_SXRHm0mqA,Senate Finance (01/09/2024),yes,Finance,2024-01-09,title,yes,2024-01-09 12:59:06,2024-01-09T17:59:06Z,2024-01-09T19:12:34Z,PT1H13M36S,2024-01-10T08:41:11Z
TaYi7zJYNN8,Senate Transportation (01/09/2024),yes,Transportation,2024-01-09,title,yes,2024-01-09 12:59:07,2024-01-09T17:59:07Z,2024-01-09T20:30:48Z,PT2H31M51S,2024-01-10T09:00:56Z
RChTKzbo-YE,Senate Health and Human Services (01/10/2024),yes,Health and Human Services,2024-01-10,title,yes,2024-01-10 08:58:02,2024-01-10T13:58:02Z,2024-01-10T21:05:51Z,PT7H8M,2024-01-10T21:26:16Z
Z8pJqp-CT-E,Senate Ways and Means (01/10/2024),yes,Ways and Means,2024-01-10,title,yes,2024-01-10 08:58:27,2024-01-10T13:58:27Z,2024-01-10T14:56:46Z,PT58M30S,2024-01-11T03:05:05Z
V4XORHddubc,Senate Executive Departments and Administration (01/10/2024),yes,Executive Departments and Administration,2024-01-10,title,yes,2024-01-10 08:58:41,2024-01-10T13:58:41Z,2024-01-10T15:33:57Z,PT1H35M15S,2024-01-11T03:54:24Z
3ccmEHz9pXQ,Senate Judiciary (01/11/2024),yes,Judiciary,2024-01-11,title,yes,2024-01-11 08:57:56,2024-01-11T13:57:56Z,2024-01-11T20:36:31Z,PT6H38M46S,2024-01-11T20:52:32Z
