video_id,title,title_parsed,parsed_committee,parsed_date,date_from,has_start_time,start_eastern,actual_start_utc,actual_end_utc,duration_iso,published_at
F5ST-lFxPqQ,Senate Executive Departments and Administration (03/11/2026),yes,Executive Departments and Administration,2026-03-11,title,yes,2026-03-11 08:58:53,2026-03-11T12:58:53Z,2026-03-11T14:30:05Z,PT1H31M31S,2026-03-12T02:38:11Z
p2KJtOiUne0,Senate Health and Human Services (03/11/2026),yes,Health and Human Services,2026-03-11,title,yes,2026-03-11 08:58:46,2026-03-11T12:58:46Z,2026-03-11T15:36:36Z,PT2H37M56S,2026-03-12T04:02:56Z
YSBj-M1PtAw,Senate Session (03/12/2026),yes,Session,2026-03-12,title,yes,2026-03-12 09:58:52,2026-03-12T13:58:52Z,2026-03-12T18:51:03Z,PT4H52M10S,2026-03-12T19:01:59Z
nYsgL70K7tQ,Senate Education Finance (03/13/2026),yes,Education Finance,2026-03-13,title,yes,2026-03-13 08:55:51,2026-03-13T12:55:51Z,2026-03-13T17:50:37Z,PT4H55M1S,2026-03-13T18:06:52Z
ZKZ4KD7u5oU,Senate Election Law and Municipal Affairs (03/17/2026),yes,Election Law and Municipal Affairs,2026-03-17,title,yes,2026-03-17 08:58:41,2026-03-17T12:58:41Z,2026-03-17T14:17:20Z,PT1H18M56S,2026-03-18T03:00:08Z
CU8rfAHRmJ4,Senate Energy and Natural Resources (03/17/2026),yes,Energy and Natural Resources,2026-03-17,title,yes,2026-03-17 08:58:46,2026-03-17T12:58:46Z,2026-03-17T15:02:19Z,PT2H3M46S,2026-03-18T03:23:05Z
r_GxG5uJaes,Senate Education (03/17/2026),yes,Education,2026-03-17,title,yes,2026-03-17 09:13:56,2026-03-17T13:13:56Z,2026-03-17T15:01:10Z,PT1H47M21S,2026-03-18T03:25:42Z
zgkI5SsA-iI,Senate Judiciary (03/17/2026),yes,Judiciary,2026-03-17,title,yes,2026-03-17 13:28:46,2026-03-17T17:28:46Z,2026-03-17T17:47:14Z,PT18M41S,2026-03-18T05:49:50Z
uCQd9VCkK1U,Senate Finance (03/17/2026),yes,Finance,2026-03-17,title,yes,2026-03-17 13:28:41,2026-03-17T17:28:41Z,2026-03-17T18:45:18Z,PT1H16M51S,2026-03-18T06:53:49Z
h9DBNaaRtQk,Senate Executive Departments and Administration (03/18/2026),yes,Executive Departments and Administration,2026-03-18,title,yes,2026-03-18 08:58:46,2026-03-18T12:58:46Z,2026-03-18T14:26:54Z,PT1H28M6S,2026-03-19T03:38:57Z
fhpXSyVGI3k,Senate Health and Human Services (03/18/2026),yes,Health and Human Services,2026-03-18,title,yes,2026-03-18 08:58:52,2026-03-18T12:58:52Z,2026-03-18T15:35:19Z,PT2H36M31S,2026-03-19T03:55:33Z
JszzZeq5IyI,Senate Election Law and Municipal Affairs (03/18/2026),yes,Election Law and Municipal Affairs,2026-03-18,title,yes,2026-03-18 13:00:11,2026-03-18T17:00:11Z,2026-03-18T18:40:29Z,PT1H40M31S,2026-03-19T07:03:50Z
03d-jhZQsjo,Senate Energy and Natural Resources (03/19/2026),yes,Energy and Natural Resources,2026-03-19,title,yes,2026-03-19 08:56:22,2026-03-19T12:56:22Z,2026-03-19T15:08:43Z,PT2H12M36S,2026-03-20T03:34:38Z
Z73Ia5h08-o,Senate Children and Family Law (03/19/2026),yes,Children and Family Law,2026-03-19,title,yes,2026-03-19 09:28:46,2026-03-19T13:28:46Z,2026-03-19T16:32:29Z,PT3H3M56S,2026-03-20T05:08:43Z
rBgq2Ww_5a4,Senate Judiciary (03/19/2026),yes,Judiciary,2026-03-19,title,yes,2026-03-19 12:58:42,2026-03-19T16:58:42Z,2026-03-19T18:10:49Z,PT1H12M16S,2026-03-20T06:14:26Z
_jC9b7O6khQ,Senate Election Law and Municipal Affairs (03/24/2026),yes,Election Law and Municipal Affairs,2026-03-24,title,yes,2026-03-24 09:13:32,2026-03-24T13:13:32Z,2026-03-24T15:08:18Z,PT1H55M1S,2026-03-25T03:27:00Z
UrNRVBoS1Hk,Senate Energy and Natural Resources (03/24/2026),yes,Energy and Natural Resources,2026-03-24,title,yes,2026-03-24 08:58:52,2026-03-24T12:58:52Z,2026-03-24T15:08:51Z,PT2H10M16S,2026-03-25T03:34:27Z
FL8-GWBu5wk,Senate Education (03/24/2026),yes,Education,2026-03-24,title,yes,2026-03-24 09:13:32,2026-03-24T13:13:32Z,2026-03-24T15:41:10Z,PT2H27M46S,2026-03-25T03:55:38Z
A05-ae-dvwg,Senate Finance (03/24/2026),yes,Finance,2026-03-24,title,yes,2026-03-24 13:28:41,2026-03-24T17:28:41Z,2026-03-24T17:57:47Z,PT29M21S,2026-03-25T06:19:45Z
JdyzIuj0I4E,Senate Judiciary (03/24/2026),yes,Judiciary,2026-03-24,title,yes,2026-03-24 12:58:41,2026-03-24T16:58:41Z,2026-03-24T19:32:48Z,PT2H34M21S,2026-03-25T08:27:27Z
fUD3TbLW-Uw,Senate Health and Human Services (03/25/2026),yes,Health and Human Services,2026-03-25,title,yes,2026-03-25 08:59:07,2026-03-25T12:59:07Z,2026-03-25T14:54:09Z,PT1H55M11S,2026-03-26T02:59:52Z
FYzP61FwRKI,Senate Executive Departments and Administration (03/25/2026),yes,Executive Departments and Administration,2026-03-25,title,yes,2026-03-25 08:59:02,2026-03-25T12:59:02Z,2026-03-25T15:04:35Z,PT2H5M36S,2026-03-26T03:13:22Z
-IqRWnHKSlQ,Senate Session (03/26/2026),yes,Session,2026-03-26,title,yes,2026-03-26 08:58:46,2026-03-26T12:58:46Z,2026-03-26T18:44:00Z,PT5H45M19S,2026-03-26T18:57:23Z
N2yNDMPwv0E,Senate Election Law and Municipal Affairs (03/31/2026),yes,Election Law and Municipal Affairs,2026-03-31,title,yes,2026-03-31 08:58:47,2026-03-31T12:58:47Z,2026-03-31T18:34:34Z,PT5H34M15S,2026-03-31T19:47:22Z
Jg9rNu5j2ns,Senate Energy and Natural Resources (03/31/2026),yes,Energy and Natural Resources,2026-03-31,title,yes,2026-03-31 08:58:41,2026-03-31T12:58:41Z,2026-03-31T14:55:54Z,PT1H57M26S,2026-04-01T03:03:21Z
HtQPXZd9HSo,Senate Commerce (03/31/2026),yes,Commerce,2026-03-31,title,yes,2026-03-31 09:28:41,2026-03-31T13:28:41Z,2026-03-31T15:15:02Z,PT1H46M36S,2026-04-01T03:43:42Z
KhGeMD01KqQ,Senate Education (03/31/2026),yes,Education,2026-03-31,title,yes,2026-03-31 09:13:47,2026-03-31T13:13:47Z,2026-03-31T15:43:39Z,PT2H30M1S,2026-04-01T03:59:29Z
2GmZP4E9sHU,Senate Judiciary (03/31/2026),yes,Judiciary,2026-03-31,title,yes,2026-03-31 12:58:36,2026-03-31T16:58:36Z,2026-03-31T19:29:51Z,PT2H29M59S,2026-04-01T08:32:21Z
c185LwlP-IA,Senate Ways and Means (04/01/2026),yes,Ways and Means,2026-04-01,title,yes,2026-04-01 09:13:47,2026-04-01T13:13:47Z,2026-04-01T15:29:16Z,PT2H15M36S,2026-04-02T03:51:19Z
lhlWV9h5gp8,Senate Executive Departments and Administration (04/01/2026),yes,Executive Departments and Administration,2026-04-01,title,yes,2026-04-01 08:59:26,2026-04-01T12:59:26Z,2026-04-01T15:52:46Z,PT2H53M11S,2026-04-02T04:05:37Z
gjIcnG-j-rc,Senate Health and Human Services (04/01/2026),yes,Health and Human Services,2026-04-01,title,yes,2026-04-01 08:59:26,2026-04-01T12:59:26Z,2026-04-01T16:30:26Z,PT3H31M6S,2026-04-02T05:54:07Z
nREgAcgsT90,Senate Education Finance (04/01/2026),yes,Education Finance,2026-04-01,title,yes,2026-04-01 12:59:21,2026-04-01T16:59:21Z,2026-04-01T18:39:26Z,PT1H40M1S,2026-04-02T06:46:02Z
mKg-3qgGTIg,Senate Election Law and Municipal Affairs (04/01/2026),yes,Election Law and Municipal Affairs,2026-04-01,title,yes,2026-04-01 12:59:16,2026-04-01T16:59:16Z,2026-04-01T18:54:26Z,PT1H55M21S,2026-04-02T07:12:31Z
jLKp52wmQX8,Senate Health and Human Services (04/02/2026),yes,Health and Human Services,2026-04-02,title,yes,2026-04-02 12:55:21,2026-04-02T16:55:21Z,2026-04-02T21:06:36Z,PT4H11M15S,2026-04-02T21:19:43Z
qaGwzaQlQkg,Senate Judiciary (04/02/2026),yes,Judiciary,2026-04-02,title,yes,2026-04-02 12:58:41,2026-04-02T16:58:41Z,2026-04-02T22:03:34Z,PT5H5M1S,2026-04-02T22:15:02Z
efTRVvMq03U,Senate Energy and Natural Resources (04/02/2026),yes,Energy and Natural Resources,2026-04-02,title,yes,2026-04-02 08:55:51,2026-04-02T12:55:51Z,2026-04-02T15:58:15Z,PT3H2M36S,2026-04-03T04:11:21Z
Svxrt-mg0sQ,Senate Children and Family Law (04/02/2026),yes,Children and Family Law,2026-04-02,title,yes,2026-04-02 09:28:46,2026-04-02T13:28:46Z,2026-04-02T16:33:24Z,PT3H4M42S,2026-04-03T05:03:18Z
zNweI157UGM,Senate Judiciary (04/07/2026),yes,Judiciary,2026-04-07,title,yes,2026-04-07 12:58:56,2026-04-07T16:58:56Z,2026-04-07T22:54:49Z,PT5H56M6S,2026-04-07T23:12:26Z
lq9E0f1IBW0,Senate Election Law and Municipal Affairs (04/07/2026),yes,Election Law and Municipal Affairs,2026-04-07,title,yes,2026-04-07 09:13:37,2026-04-07T13:13:37Z,2026-04-07T14:29:31Z,PT1H16M11S,2026-04-08T02:34:47Z
0vxJGW0PAKw,Senate Commerce (04/07/2026),yes,Commerce,2026-04-07,title,yes,2026-04-07 09:28:51,2026-04-07T13:28:51Z,2026-04-07T16:08:39Z,PT2H40M1S,2026-04-08T04:27:08Z
Yb-e2hf52U4,Senate Education (04/07/2026),yes,Education,2026-04-07,title,yes,2026-04-07 09:13:41,2026-04-07T13:13:41Z,2026-04-07T16:40:19Z,PT3H26M46S,2026-04-08T04:57:02Z
wdknaCApHXg,Senate Energy and Natural Resources (04/07/2026),yes,Energy and Natural Resources,2026-04-07,title,yes,2026-04-07 08:59:36,2026-04-07T12:59:36Z,2026-04-07T15:33:19Z,PT2H33M56S,2026-04-08T07:00:42Z
QqKkvIpInnQ,Senate Finance (04/07/2026),yes,Finance,2026-04-07,title,yes,2026-04-07 13:13:41,2026-04-07T17:13:41Z,2026-04-07T19:05:25Z,PT1H51M56S,2026-04-08T07:24:55Z
bzftE5bfZpU,Senate Transportation (04/07/2026),yes,Transportation,2026-04-07,title,yes,2026-04-07 12:58:56,2026-04-07T16:58:56Z,2026-04-07T18:25:46Z,PT1H27M6S,2026-04-08T07:34:16Z
_jAhm-PGWo8,Senate Health and Human Services (04/08/2026),yes,Health and Human Services,2026-04-08,title,yes,2026-04-08 08:58:52,2026-04-08T12:58:52Z,2026-04-08T14:57:48Z,PT1H59M6S,2026-04-09T03:08:15Z
6_xR16kDXVY,Senate Executive Departments and Administration (04/08/2026),yes,Executive Departments and Administration,2026-04-08,title,yes,2026-04-08 08:58:51,2026-04-08T12:58:51Z,2026-04-08T15:04:32Z,PT2H5M56S,2026-04-09T03:40:13Z
MkxPWY38uA0,Senate Session (04/09/2026),yes,Session,2026-04-09,title,yes,2026-04-09 08:58:41,2026-04-09T12:58:41Z,2026-04-09T13:58:00Z,PT59M26S,2026-04-10T02:05:15Z
rkluT_TQ_5c,Senate Health and Human Services (04/09/2026),yes,Health and Human Services,2026-04-09,title,yes,2026-04-09 12:56:26,2026-04-09T16:56:26Z,2026-04-09T17:46:32Z,PT50M16S,2026-04-10T05:54:25Z
4gdOSUWUH2U,Senate Energy and Natural Resources (04/09/2026),yes,Energy and Natural Resources,2026-04-09,title,yes,2026-04-09 12:58:52,2026-04-09T16:58:52Z,2026-04-09T18:26:40Z,PT1H27M56S,2026-04-10T06:32:22Z
GZL-nG4OJXM,Senate Judiciary (04/09/2026),yes,Judiciary,2026-04-09,title,yes,2026-04-09 12:56:11,2026-04-09T16:56:11Z,2026-04-09T19:10:49Z,PT2H14M51S,2026-04-10T07:32:43Z
qshDKqpNTWo,Senate Education Finance (04/13/2026),yes,Education Finance,2026-04-13,title,yes,2026-04-13 08:58:41,2026-04-13T12:58:41Z,2026-04-13T14:27:59Z,PT1H29M31S,2026-04-14T02:36:08Z
3U_uTZN3rhM,Senate Judiciary (04/14/2026),yes,Judiciary,2026-04-14,title,yes,2026-04-14 12:59:26,2026-04-14T16:59:26Z,2026-04-14T23:55:46Z,PT6H56M31S,2026-04-15T00:16:09Z
6V8I6ukIKcI,Senate Election Law and Municipal Affairs (04/14/2026),yes,Election Law and Municipal Affairs,2026-04-14,title,yes,2026-04-14 09:13:51,2026-04-14T13:13:51Z,2026-04-14T15:06:04Z,PT1H52M26S,2026-04-15T03:14:01Z
6V-gx0simEs,Senate Commerce (04/14/2026),yes,Commerce,2026-04-14,title,yes,2026-04-14 09:28:46,2026-04-14T13:28:46Z,2026-04-14T14:57:35Z,PT1H29M1S,2026-04-15T03:23:23Z
uJUdDk-trXU,Senate Energy and Natural Resources (04/14/2026),yes,Energy and Natural Resources,2026-04-14,title,yes,2026-04-14 08:58:36,2026-04-14T12:58:36Z,2026-04-14T15:35:30Z,PT2H37M11S,2026-04-15T03:52:44Z
D6z8_hoLJ8U,Senate Education (04/14/2026),yes,Education,2026-04-14,title,yes,2026-04-14 09:13:46,2026-04-14T13:13:46Z,2026-04-14T15:31:54Z,PT2H18M16S,2026-04-15T04:24:37Z
qe_PUdmD-kY,Senate Finance (04/14/2026),yes,Finance,2026-04-14,title,yes,2026-04-14 13:28:46,2026-04-14T17:28:46Z,2026-04-14T17:59:13Z,PT30M31S,2026-04-15T06:08:35Z
g9yh5Bw57AI,Senate Transportation (04/14/2026),yes,Transportation,2026-04-14,title,yes,2026-04-14 12:59:26,2026-04-14T16:59:26Z,2026-04-14T18:09:09Z,PT1H9M56S,2026-04-15T06:38:53Z
wrXBLaQ4b7I,Senate Executive Departments and Administration (04/15/2026),yes,Executive Departments and Administration,2026-04-15,title,yes,2026-04-15 08:55:16,2026-04-15T12:55:16Z,2026-04-15T14:39:40Z,PT1H44M31S,2026-04-16T02:59:02Z
y_q4w7UwxTk,Senate Health and Human Services (04/15/2026),yes,Health and Human Services,2026-04-15,title,yes,2026-04-15 08:55:32,2026-04-15T12:55:32Z,2026-04-15T15:48:08Z,PT2H52M41S,2026-04-16T04:17:58Z
JuUiwlBQn6o,Senate Ways and Means (04/15/2026),yes,Ways and Means,2026-04-15,title,yes,2026-04-15 09:11:06,2026-04-15T13:11:06Z,2026-04-15T16:08:17Z,PT2H57M26S,2026-04-16T04:54:48Z
Pa_qxMZlvQ0,Senate Session (04/16/2026),yes,Session,2026-04-16,title,yes,2026-04-16 08:58:41,2026-04-16T12:58:41Z,2026-04-16T14:27:12Z,PT1H28M40S,2026-04-17T02:33:39Z
wdjbk7qOQhA,Senate Children and Family Law (04/16/2026),yes,Children and Family Law,2026-04-16,title,yes,2026-04-16 12:58:41,2026-04-16T16:58:41Z,2026-04-16T17:34:23Z,PT35M56S,2026-04-17T05:40:34Z
UZsUHgpaw84,Senate Health and Human Services (04/16/2026),yes,Health and Human Services,2026-04-16,title,yes,2026-04-16 12:58:36,2026-04-16T16:58:36Z,2026-04-16T18:04:34Z,PT1H6M11S,2026-04-17T06:14:41Z
3ssL6uwQTNQ,Senate Judiciary (04/16/2026),yes,Judiciary,2026-04-16,title,yes,2026-04-16 13:58:41,2026-04-16T17:58:41Z,2026-04-16T18:28:07Z,PT29M36S,2026-04-17T06:33:43Z
mK3pji_b2-I,Senate Energy and Natural Resources (04/16/2026),yes,Energy and Natural Resources,2026-04-16,title,yes,2026-04-16 12:58:36,2026-04-16T16:58:36Z,2026-04-16T18:34:07Z,PT1H35M46S,2026-04-17T07:29:49Z
yEgsnLyrpUg,Senate Energy and Natural Resources (04/21/2026),yes,Energy and Natural Resources,2026-04-21,title,yes,2026-04-21 08:58:46,2026-04-21T12:58:46Z,2026-04-21T15:36:49Z,PT2H38M16S,2026-04-22T04:31:48Z
SdiXJm4QceA,Senate Commerce (04/21/2026),yes,Commerce,2026-04-21,title,yes,2026-04-21 09:28:41,2026-04-21T13:28:41Z,2026-04-21T16:12:12Z,PT2H43M46S,2026-04-22T04:48:10Z
SrxQGEoM4rg,Senate Finance (04/21/2026),yes,Finance,2026-04-21,title,yes,2026-04-21 13:28:46,2026-04-21T17:28:46Z,2026-04-21T18:22:57Z,PT54M26S,2026-04-22T06:29:49Z
uyacEqIZOAk,Senate Education (04/21/2026),yes,Education,2026-04-21,title,yes,2026-04-21 09:13:56,2026-04-21T13:13:56Z,2026-04-21T16:12:07Z,PT2H58M21S,2026-04-22T08:23:37Z
7AANwqWk56E,Senate Transportation (04/21/2026),yes,Transportation,2026-04-21,title,yes,2026-04-21 12:58:47,2026-04-21T16:58:47Z,2026-04-21T19:50:33Z,PT2H52M1S,2026-04-22T10:26:07Z
0lMKsj4AlOA,Senate Election Law and Municipal Affairs (04/21/2026),yes,Election Law and Municipal Affairs,2026-04-21,title,yes,2026-04-21 09:13:51,2026-04-21T13:13:51Z,2026-04-21T15:32:58Z,PT2H19M21S,2026-04-22T10:48:56Z
nI6wzrL4dfE,Senate Judiciary (04/21/2026),yes,Judiciary,2026-04-21,title,yes,2026-04-21 12:58:51,2026-04-21T16:58:51Z,2026-04-21T20:54:28Z,PT3H55M34S,2026-04-22T11:18:50Z
90JUhBj0_SE,Senate Health and Human Services (04/22/2026),yes,Health and Human Services,2026-04-22,title,yes,2026-04-22 09:58:52,2026-04-22T13:58:52Z,2026-04-22T14:13:48Z,PT14M56S,2026-04-22T14:20:48Z
6CnCdCIWhJM,Senate Ways and Means (04/22/2026),yes,Ways and Means,2026-04-22,title,yes,2026-04-22 08:58:36,2026-04-22T12:58:36Z,2026-04-22T13:49:10Z,PT50M36S,2026-04-23T01:58:26Z
hnt3q0xeePI,Senate Executive Departments and Administration (04/22/2026),yes,Executive Departments and Administration,2026-04-22,title,yes,2026-04-22 08:58:41,2026-04-22T12:58:41Z,2026-04-22T14:57:26Z,PT1H58M51S,2026-04-23T03:46:54Z
XjchkRzde5o,Senate Education Finance (04/22/2026),yes,Education Finance,2026-04-22,title,yes,2026-04-22 11:28:11,2026-04-22T15:28:11Z,2026-04-22T16:00:49Z,PT32M36S,2026-04-23T04:12:24Z
4CjXERxevQU,Senate Commerce (04/23/2026),yes,Commerce,2026-04-23,title,yes,2026-04-23 08:58:46,2026-04-23T12:58:46Z,2026-04-23T13:29:39Z,PT31M6S,2026-04-24T01:33:43Z
u-VQqYC9-HI,Senate Session (04/23/2026),yes,Session,2026-04-23,title,yes,2026-04-23 09:58:41,2026-04-23T13:58:41Z,2026-04-23T15:52:10Z,PT1H53M35S,2026-04-24T04:15:19Z
H7cOybhdqYI,Senate Energy and Natural Resources (04/28/2026),yes,Energy and Natural Resources,2026-04-28,title,yes,2026-04-28 08:58:56,2026-04-28T12:58:56Z,2026-04-28T14:24:05Z,PT1H25M21S,2026-04-29T02:33:35Z
R6HY_N7RexY,Senate Commerce (04/28/2026),yes,Commerce,2026-04-28,title,yes,2026-04-28 08:58:51,2026-04-28T12:58:51Z,2026-04-28T15:26:42Z,PT2H28M6S,2026-04-29T03:36:43Z
IB3sXtccSVo,Senate Election Law and Municipal Affairs (04/28/2026),yes,Election Law and Municipal Affairs,2026-04-28,title,yes,2026-04-28 09:13:41,2026-04-28T13:13:41Z,2026-04-28T15:33:50Z,PT2H20M21S,2026-04-29T04:32:40Z
oDZijM1D7oU,Senate Education (04/28/2026),yes,Education,2026-04-28,title,yes,2026-04-28 09:13:41,2026-04-28T13:13:41Z,2026-04-28T16:01:18Z,PT2H47M51S,2026-04-29T05:10:24Z
xv3zsa3T0Zo,Senate Transportation (04/28/2026),yes,Transportation,2026-04-28,title,yes,2026-04-28 12:58:41,2026-04-28T16:58:41Z,2026-04-28T17:49:20Z,PT50M51S,2026-04-29T05:58:55Z
xJYnq7UO6I0,Senate Finance (04/28/2026),yes,Finance,2026-04-28,title,yes,2026-04-28 13:28:41,2026-04-28T17:28:41Z,2026-04-28T18:04:47Z,PT36M21S,2026-04-29T06:07:14Z
GXUEG2hTiJI,Senate Judiciary (04/28/2026),yes,Judiciary,2026-04-28,title,yes,2026-04-28 12:58:36,2026-04-28T16:58:36Z,2026-04-28T20:25:43Z,PT3H27M20S,2026-04-29T09:48:04Z
NG8PLgFW_28,Senate Executive Departments and Administration (04/29/2026),yes,Executive Departments and Administration,2026-04-29,title,yes,2026-04-29 09:00:46,2026-04-29T13:00:46Z,2026-04-29T13:27:11Z,PT26M26S,2026-04-30T01:28:59Z
rJV7rlIN-Yc,Senate Judiciary (04/30/2026),yes,Judiciary,2026-04-30,title,yes,2026-04-30 09:55:41,2026-04-30T13:55:41Z,2026-04-30T15:03:14Z,PT1H7M41S,2026-05-01T03:15:34Z
